tool,theme_col,theme,beta,se,p_value,rr_per_month,rr_ci_low,rr_ci_high,pct_change_per_month,pct_ci_low,pct_ci_high,n_months,total_count,n_obs,df_resid,pearson_chi2,deviance,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,sig_0_05
Keyfactor/ejbca-ce,Associated Component Theme,CLI tooling,0.07411160884721227,0.02693010800888063,0.005923284593206147,1.076926993369342,1.0215576774328359,1.1352973744586063,7.6926993369341945,2.1557677432835876,13.529737445860635,49,12,49,47.0,43.06646852477168,30.397387488625657,0.9163078409525889,0.6467529252899076,False,False,0.7959183673469388,0.8025747536671796,0.203247099442995,False,True
Keyfactor/signserver-ce,Associated Component Theme,Authentication/Authorization tools,-0.027461552040265635,0.04266600554789056,0.5198088413298297,0.9729120883191584,0.8948609616258038,1.0577709523475223,-2.708791168084157,-10.513903837419624,5.7770952347522275,49,3,49,47.0,42.85039962957245,16.326320021179846,0.9117106304164351,0.3473685110889329,False,False,0.9387755102040817,0.9408693376484115,0.6052718499608829,False,False
Keyfactor/signserver-ce,Associated Component Theme,Release pipeline,-0.02032855853115242,0.0724615750062412,0.7790612482649871,0.9798766735711928,0.850140843028624,1.1294108538396828,-2.012332642880721,-14.985915697137598,12.941085383968275,49,1,49,47.0,46.063348870223926,7.7029890849623355,0.9800712525579559,0.16389338478643267,False,False,0.9795918367346939,0.9798152536899156,0.8728346750934777,False,False
Keyfactor/signserver-ce,Associated Component Theme,Core,0.0016668520497148864,0.028871893932881938,0.9539615557050319,1.0016682420197769,0.9465589198251751,1.0599860674878034,0.16682420197768888,-5.344108017482485,5.998606748780344,49,6,49,47.0,42.99229153406053,25.197396427896418,0.9147296071076708,0.5361148176148174,False,False,0.8775510204081632,0.8847547293408295,0.7423978744047799,False,False
Keyfactor/signserver-ce,Associated Component Theme,CLI tooling,0.005005012053532164,0.035408515496836025,0.8875930415709734,1.0050175580485794,0.9376339247060866,1.0772437572611786,0.5017558048579396,-6.2366075293913354,7.72437572611786,49,4,49,47.0,44.95962450015567,20.024197477081284,0.9565877553224611,0.42604675483151666,False,False,0.9183673469387755,0.9216258140014637,0.5123961936411248,False,False
Keyfactor/signserver-ce,Associated Component Theme,Build/CI/Installation,0.007157493560929113,0.026808320446162368,0.789478581339955,1.0071831696402014,0.9556277596437749,1.061519955829478,0.7183169640201381,-4.437224035622512,6.151995582947789,49,7,49,47.0,68.88656176780424,32.71641785622511,1.4656715269745582,0.6960939969409597,False,False,0.8979591836734694,0.86696829655419,0.4712959927971795,False,False
Keyfactor/signserver-ce,Associated Component Theme,Web Client,0.017718778408908255,0.0227813977800762,0.43670227033142606,1.0178766872348153,0.9734266913275661,1.064356422159658,1.787668723481528,-2.6573308672433904,6.435642215965798,49,10,49,47.0,46.541785818976074,33.94098911181637,0.9902507621058739,0.7221487045067313,False,False,0.8163265306122449,0.8164439226077704,0.6372354757461203,False,False
Keyfactor/signserver-ce,Associated Component Theme,Signing workflow,0.02892466327174854,0.03320440945862943,0.3836945853346615,1.0293470439154409,0.9644898413310808,1.09856557468265,2.934704391544085,-3.5510158668919156,9.856557468264992,49,5,49,47.0,56.521263014355654,24.799687281806555,1.2025800641352267,0.5276529208895012,False,False,0.9183673469387755,0.9037492964481975,0.6367106206946549,False,False
Keyfactor/signserver-ce,Associated Component Theme,Policy/configuration,0.031146195619891875,0.030540447655328883,0.3078070596929191,1.031636313572762,0.9716952215333734,1.09527499970879,3.1636313572761976,-2.83047784666266,9.527499970879006,49,6,49,47.0,42.19509657425715,24.100502909688377,0.8977680122182372,0.5127766576529442,False,False,0.8775510204081632,0.8859797061752697,0.29333864752700134,False,False
Keyfactor/signserver-ce,Associated Component Theme,API,0.07126217028399096,0.05290923720224399,0.178020242222806,1.0738627238618228,0.9680805962018673,1.1912036603401441,7.38627238618228,-3.191940379813274,19.120366034014413,49,3,49,47.0,96.44948444895111,21.00622519697488,2.0521166904032153,0.4469409616377634,True,False,0.9795918367346939,0.9420882299535223,0.81526170272577,False,False
hashicorp/vault,Associated Component Theme,Signing workflow,-0.0729596161190167,0.041419306808069434,0.07815582511105491,0.929638371673108,0.8571507620631014,1.0082561205532772,-7.036162832689197,-14.284923793689863,0.825612055327718,49,5,49,47.0,41.191377466961015,18.77178040318482,0.8764122865310854,0.39939958304648554,False,False,0.8979591836734694,0.9070312845792061,0.46602583472782433,False,False
hashicorp/vault,Associated Component Theme,CLI tooling,-0.030914583028625497,0.004065760083053124,2.879116174894135e-14,0.9695583862800758,0.9618627858017265,0.9773155571482943,-3.0441613719924154,-3.813721419827354,-2.2684442851705677,49,338,49,47.0,70.23320678337345,71.89637973162458,1.4943235485824138,1.5297102070558422,False,False,0.02040816326530612,0.009238318009646102,0.9243567057426713,False,True
hashicorp/vault,Associated Component Theme,Policy/configuration,-0.029652469434205554,0.0033554158337748942,9.815032455959961e-19,0.9707828516446343,0.9644193346843698,0.9771883569253806,-2.9217148355365707,-3.55806653156302,-2.281164307461936,49,492,49,47.0,76.31228979946259,77.67579531145736,1.6236657404140977,1.6526764959884546,True,False,0.0,0.0015065692645854327,0.7345352537279799,False,True
hashicorp/vault,Associated Component Theme,Authentication/Authorization tools,-0.029548977467016225,0.00404687706098522,2.842089847642861e-13,0.9708833250706713,0.9632128568033448,0.9786148764963304,-2.911667492932868,-3.6787143196655214,-2.138512350366961,49,338,49,47.0,70.69674033635522,79.81734925698049,1.5041859646033025,1.6982414735527764,True,False,0.04081632653061224,0.008249816479979468,0.8740911897302335,False,True
hashicorp/vault,Associated Component Theme,API,-0.027084176152264855,0.003584692372721675,4.172243711801649e-14,0.973279311168601,0.9664650202250783,0.980141647887285,-2.6720688831398998,-3.3534979774921703,-1.9858352112715028,49,424,49,47.0,102.06260437160402,101.02638516803331,2.1715447738639155,2.1494975567666663,True,False,0.0,0.002386915358206837,0.8755893987227311,False,True
hashicorp/vault,Associated Component Theme,Core,-0.02563959745653484,0.0034117966228488484,5.691784066920178e-14,0.9746863057390234,0.9681902044208499,0.9812259928445176,-2.5313694260976627,-3.180979557915009,-1.8774007155482386,49,464,49,47.0,60.20651007250909,69.09525483405659,1.2809895760108316,1.4701118049799276,False,False,0.04081632653061224,0.0012477827677193373,0.04138450146457676,True,True
hashicorp/vault,Associated Component Theme,Key Management Core / Secrets Backend,-0.022195688542957167,0.00342408816667943,9.038346034342067e-11,0.9780488233740977,0.9715069062383137,0.9846347923632826,-2.195117662590229,-2.8493093761686294,-1.5365207636717448,49,452,49,47.0,64.36901631185513,66.6151429900433,1.3695535385501092,1.4173434678732617,False,False,0.0,0.0009382294066867331,0.4363635842325828,False,True
hashicorp/vault,Associated Component Theme,Web Client,-0.021006016545660748,0.004225768272914944,6.663101983365622e-07,0.9792130730715707,0.971136229524144,0.9873570909244205,-2.0786926928429317,-2.8863770475855977,-1.2642909075579523,49,295,49,47.0,64.65085559538667,74.54115165936116,1.3755501190507802,1.5859819501991737,False,False,0.04081632653061224,0.007246473092546887,0.3281105963210689,False,True
hashicorp/vault,Associated Component Theme,Notification/Logging,-0.019677745192137195,0.006008464527925733,0.0010566048816034355,0.9805145979432717,0.9690352057898741,0.9921299773584572,-1.948540205672833,-3.096479421012588,-0.7870022641542795,49,145,49,47.0,39.74498194194908,45.07856092672446,0.8456379136584911,0.9591183175898821,False,False,0.061224489795918366,0.06932507247947499,0.2844385948449629,False,True
