model_set,tool,theme_col,theme_or_category,beta,p_value,n_obs,n_months,df_resid,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,total_count
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,Notification/Logging,-0.019677745192137195,0.0010566048816034355,49,49,47.0,0.8456379136584911,0.9591183175898821,False,False,0.061224489795918366,0.06932507247947499,0.2844385948449629,False,145
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,Policy/configuration,-0.029652469434205554,9.815032455959961e-19,49,49,47.0,1.6236657404140977,1.6526764959884546,True,False,0.0,0.0015065692645854327,0.7345352537279799,False,492
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,Release pipeline,-0.009104140803205013,0.3464762156787069,49,49,47.0,1.1758228492096305,1.34388903585132,False,False,0.3673469387755102,0.3355111856654678,0.2319449126410407,False,54
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,Signing workflow,-0.0729596161190167,0.07815582511105491,49,49,47.0,0.8764122865310854,0.39939958304648554,False,False,0.8979591836734694,0.9070312845792061,0.46602583472782433,False,5
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,Verification workflow,0.0025006257670712327,0.960127342426587,49,49,47.0,0.999486161838326,0.27217430122043124,False,False,0.9591836734693877,0.9600064411041958,0.7539209404593601,False,2
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,Web Client,-0.021006016545660748,6.663101983365622e-07,49,49,47.0,1.3755501190507802,1.5859819501991737,False,False,0.04081632653061224,0.007246473092546887,0.3281105963210689,False,295
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,API,-0.0518389808738012,0.04546549883693194,49,49,47.0,0.9462023861652219,0.6956606547755781,False,False,0.8367346938775511,0.823371161208049,0.5499952740980518,False,10
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,Authentication/Authorization tools,-0.04132508745844341,0.03382913742976036,49,49,47.0,1.1933831377570592,0.914743986500742,False,False,0.7551020408163265,0.7332974440809086,0.005547953033266064,True,16
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,Build/CI/Installation,-0.021303190764624173,0.12750233577184963,49,49,47.0,1.5674982253714693,1.3864131247920441,True,False,0.673469387755102,0.5840421915491516,0.49973040231785415,False,27
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,CLI tooling,-0.03338566174681687,4.2399452491111246e-10,49,49,47.0,4.829122166855733,4.280475118066606,True,False,0.1836734693877551,0.052184273028877036,7.996107847721111e-05,True,199
