tool,beta,se,p_value,rr_per_month,rr_ci_low,rr_ci_high,pct_change_per_month,pct_ci_low,pct_ci_high,n_months,total_count,n_obs,df_resid,pearson_chi2,deviance,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,poisson_robust_se,poisson_robust_p_value,poisson_robust_rr_per_month,poisson_robust_sig_0_05,nb_beta,nb_se,nb_p_value,nb_rr_per_month,nb_alpha,nb_converged,nb_fit_error,nb_sig_0_05,sig_0_05
sigstore/rekor,-0.0504979070786441,0.0059675118072739205,2.6252011540307025e-17,0.9507559185276108,0.9397003508579376,0.9619415548690547,-4.924408147238923,-6.029964914206243,-3.805844513094525,49,186,49,47.0,41.91648763929103,48.81222265751224,0.8918401625381069,1.0385579288832392,False,False,0.12244897959183673,0.11200035988860446,0.6538864839878855,False,0.005591090822617274,1.6878997946066636e-19,0.9507559185276108,True,-0.05064247833180204,0.00616122624569485,2.0427616302236923e-16,0.9506184764883452,0.004919685297970948,True,,True,True
sigstore/fulcio,-0.04787280499761599,0.006602221885218889,4.136621423894332e-13,0.9532550286423215,0.9409990397138598,0.965670645007449,-4.674497135767853,-5.900096028614021,-3.4329354992550964,49,148,49,47.0,48.26328530606906,49.3087308000725,1.0268784107674267,1.0491219319164362,False,False,0.10204081632653061,0.14491465533803488,0.16527711894054484,False,0.007225689756443294,3.46399949098185e-11,0.9532550286423215,True,-0.0476534158237639,0.0067761486205778765,2.028329735895687e-12,0.9534641854180529,0.014477717850685875,True,,True,True
sigstore/cosign,-0.038190176085614966,0.0028722036252219023,2.426492346221237e-40,0.9625298733206187,0.9571265164296603,0.9679637342935244,-3.747012667938132,-4.287348357033971,-3.2036265706475553,49,716,49,47.0,103.4853911801534,90.99928127469477,2.2018168336202852,1.9361549207381865,True,False,0.0,0.0006309296683389038,0.6584306434918676,False,0.004780072448235914,1.3553604450767143e-15,0.9625298733206187,True,-0.037300169165899295,0.003767788743070162,4.173140896710682e-23,0.9633869128973114,0.05319420063771991,True,,True,True
notaryproject/notation,-0.032202232799071376,0.004749076547427552,1.1956545258589276e-11,0.9683107380858916,0.9593393362566021,0.9773660372888641,-3.168926191410837,-4.066066374339794,-2.2633962711135935,49,250,49,47.0,211.72435783618852,204.84900972517923,4.504773570982734,4.3584895686208345,True,False,0.12244897959183673,0.027221611244193197,0.00020592500156821843,True,0.008829207858095248,0.00026507316182957687,0.9683107380858916,True,-0.044621781760067404,0.011199619372412383,6.770125852033393e-05,0.9563591259039397,0.6355946313830982,True,,True,True
hashicorp/vault,-0.024993221017390956,0.0019597772295524133,2.9961784587362945e-37,0.9753165236596748,0.9715773595225399,0.9790700781572965,-2.4683476340325194,-2.8422640477460126,-2.092992184270348,49,1401,49,47.0,116.0004943722362,126.01831212058363,2.468095624941196,2.681240683416673,True,False,0.0,2.4562440430719215e-08,0.7798308732051555,False,0.0032327645097989075,1.065188403145555e-14,0.9753165236596748,True,-0.027224914057747043,0.0032603597961260973,6.810188451291991e-17,0.9731423435153943,0.054209490366562925,True,,True,True
Keyfactor/ejbca-ce,-6.849316356496287e-05,0.0058520572758608645,0.9906616788815522,0.9999315091820382,0.9885277880618928,1.0114667843737601,-0.006849081796178602,-1.1472211938107213,1.1466784373760142,49,146,49,47.0,52.004717272507555,60.52873801870369,1.106483346223565,1.287845489759653,False,False,0.08163265306122448,0.05081378150042793,0.4529899256674471,False,0.00594450682631952,0.9908069028856642,0.9999315091820382,False,-6.916849959561649e-05,0.0060770952044713455,0.9909188050357255,0.9999308338924899,0.023310420756520903,True,,False,False
Keyfactor/signserver-ce,0.012578967380253943,0.015218678514046052,0.4084933349830048,1.0126584153654794,0.9828982808133516,1.0433196254671828,1.2658415365479403,-1.7101719186648379,4.331962546718282,49,22,49,47.0,72.55687940667535,57.77176679541725,1.5437633916313904,1.2291865275620693,True,False,0.6938775510204082,0.6402927477366567,0.684123438306621,False,0.014130462166625245,0.37335736641922623,1.0126584153654794,False,0.015086780409326955,0.02059516800087115,0.46383915479486626,1.0152011603654167,1.1425105231169046,True,,False,False
openpubkey/openpubkey,0.04038094964289441,0.007917302600824539,3.3904060470130693e-07,1.0412073462173272,1.0251746994398414,1.057490726614002,4.1207346217327245,2.517469943984141,5.74907266140019,49,96,49,47.0,336.3232263672997,250.23389170497077,7.155813326963823,5.32412535542491,True,False,0.6530612244897959,0.2187109236161631,0.0004116321023431047,True,0.015026988827819531,0.007204769023532824,1.0412073462173272,True,0.1041091551114015,0.041167183611552985,0.011440902618063157,1.1097215800874456,4.542108871200235,True,,True,True
