model_set,tool,theme_col,theme_or_category,beta,p_value,n_obs,n_months,df_resid,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,total_count
tool_by_Associated_Component_Theme,sigstore/rekor,Associated Component Theme,API,-0.0518110014640027,1.926390891303009e-18,49,49,47.0,1.1736356809580843,1.2678089977085651,False,False,0.14285714285714285,0.11127033726601858,0.16028177012100803,False,192
tool_by_Associated_Component_Theme,sigstore/rekor,Associated Component Theme,Authentication/Authorization tools,-0.08323211245057233,2.8034000912586277e-06,49,49,47.0,1.0163200841676492,0.9085557347330224,False,False,0.6326530612244898,0.6274072781504478,0.8022891622437008,False,31
tool_by_Associated_Component_Theme,sigstore/rekor,Associated Component Theme,Build/CI,-0.053111618149576295,2.1759762511197804e-12,49,49,47.0,0.8437683175430638,0.9257191433979537,False,False,0.16326530612244897,0.21234457975540436,0.6049020852553479,False,119
tool_by_Associated_Component_Theme,sigstore/rekor,Associated Component Theme,CLI tooling,-0.054465438174657425,4.472817772058537e-20,49,49,47.0,1.008276359999608,1.1246362288971983,False,False,0.12244897959183673,0.11733502171769125,0.4315683628097935,False,196
tool_by_Associated_Component_Theme,sigstore/rekor,Associated Component Theme,Documentation/Help,-0.04487012867159606,3.9879322113586527e-07,49,49,47.0,0.6802043695563064,0.7439242042853514,False,True,0.20408163265306123,0.2840434893541917,0.37322020993933547,False,80
tool_by_Associated_Component_Theme,sigstore/rekor,Associated Component Theme,Notification/Logging,-0.0558239772871281,5.194805292210268e-17,49,49,47.0,1.0222691270157558,1.2179573103901709,False,False,0.16326530612244897,0.16216605082358826,0.20115873784495,False,158
tool_by_Associated_Component_Theme,sigstore/rekor,Associated Component Theme,Policy/configuration,-0.06531412032328807,2.5635071977238496e-13,49,49,47.0,0.7100890999918372,0.8104832811612835,False,True,0.30612244897959184,0.3059894305319526,0.6810939284858961,False,98
tool_by_Associated_Component_Theme,sigstore/rekor,Associated Component Theme,Signing workflow,-0.05267805907798262,6.821853782477758e-09,49,49,47.0,1.2873514945514977,1.4214772002300822,False,False,0.3469387755102041,0.30414528634251264,0.1893949343262431,False,82
tool_by_Associated_Component_Theme,sigstore/rekor,Associated Component Theme,Verification workflow,-0.052103917626574174,2.4953404917581784e-07,49,49,47.0,1.046948928582217,1.1628301217250587,False,False,0.3673469387755102,0.3622460922369139,0.9678993134026542,False,66
tool_by_Associated_Component_Theme,sigstore/rekor,Associated Component Theme,Web Client,-0.062193801458343044,2.5593156535010708e-14,49,49,47.0,1.0384131408426893,1.1861398482641947,False,False,0.24489795918367346,0.26033986744078885,0.30193832236456786,False,113
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,Authentication friction,0.008272576085966508,0.29735231145685825,49,49,47.0,1.009211301653814,1.2026806962328922,False,False,0.20408163265306123,0.19895312191976822,0.9828038198409734,False,80
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,Build/CI/installation/distribution release issues,0.0008130296442315213,0.8985337771542075,49,49,47.0,1.3752168738840669,1.4111540173046404,False,False,0.08163265306122448,0.08128549696734051,0.3114047350096296,False,123
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,Configuration friction,0.005233000619305935,0.4383952848500492,49,49,47.0,1.1505301450344352,1.202173592077122,False,False,0.10204081632653061,0.107397616925637,0.7112822739045944,False,110
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,Integration failure/issues,0.010840128219638194,0.13787620480583812,49,49,47.0,0.9951077743287546,1.1005009287644334,False,False,0.12244897959183673,0.1501741891989807,0.7757714292270746,False,95
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,Missing feature / enhancement request,0.0003174615982943118,0.9715735911421882,49,49,47.0,1.4887211853110758,1.5389849222026135,False,False,0.32653061224489793,0.27645765225519475,0.9552090453395552,False,63
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,Notification/Logging /Web UI Issues,-0.003526934970409302,0.5567880808929881,49,49,47.0,1.315773309250363,1.373026239173254,False,False,0.061224489795918366,0.05920332004903968,0.9199445904555718,False,139
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,Performance issue,0.00605363874639983,0.48441397943153375,49,49,47.0,1.4382221637816985,1.5685351861520715,False,False,0.32653061224489793,0.25652172525090405,0.7203396481004583,False,67
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,Security concerns,-0.0013158806807109032,0.9086798292594702,49,49,47.0,0.8433220177158288,0.98627504769496,False,False,0.40816326530612246,0.46051673319284603,0.6323659282364166,False,38
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,Tedious Workflows,-0.013429302074417811,0.3892365756769225,49,49,47.0,1.0733881483007652,0.9404559339111939,False,False,0.6326530612244898,0.6535705001626637,0.6196054687540573,False,21
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,Unexpected behavior,-0.0013979588221192166,0.8488122290370473,49,49,47.0,1.2586175091219158,1.3263567516290327,False,False,0.14285714285714285,0.14997966466488244,0.6069498824514377,False,93
tool_by_L1_Theme,Keyfactor/ejbca-ce,L1_Theme,User confusion / unclear documentation/documentation improvements,0.0018047465607110547,0.7685379270740691,49,49,47.0,1.3750812209694037,1.356898125031707,False,False,0.061224489795918366,0.06641122110145452,0.0771729249976153,False,133
tool_by_L1_Theme,Keyfactor/signserver-ce,L1_Theme,Authentication friction,0.011422863460204644,0.5949904256908991,49,49,47.0,0.9714801511607423,0.7522151073932531,False,False,0.7959183673469388,0.7994452361734864,0.8530818186835332,False,11
tool_by_L1_Theme,Keyfactor/signserver-ce,L1_Theme,Build/CI/installation/distribution release issues,0.016492635744273933,0.3171367934227719,49,49,47.0,1.4714449559934428,1.1428081872091707,False,False,0.7346938775510204,0.6813044303123718,0.8221219497512743,False,19
tool_by_L1_Theme,Keyfactor/signserver-ce,L1_Theme,Configuration friction,0.0065496822096943125,0.7390497442415045,49,49,47.0,1.0743944390751767,0.8496292077698794,False,False,0.7755102040816326,0.7672021274157569,0.3721376081382931,False,13
tool_by_L1_Theme,Keyfactor/signserver-ce,L1_Theme,Integration failure/issues,0.019745947949037654,0.4129985996417108,49,49,47.0,1.0337665982700215,0.6933940922671239,False,False,0.8367346938775511,0.8332797754307459,0.9788974555080546,False,9
tool_by_L1_Theme,Keyfactor/signserver-ce,L1_Theme,Missing feature / enhancement request,0.011730787844539558,0.6215752373663341,49,49,47.0,1.4568905997186374,0.7840154333349347,False,False,0.8571428571428571,0.83259101485002,0.5778823125469821,False,9
tool_by_L1_Theme,Keyfactor/signserver-ce,L1_Theme,Notification/Logging /Web UI Issues,0.0050050120535374675,0.7774059867607913,49,49,47.0,0.9583097653529867,0.8783095275950684,False,False,0.7142857142857143,0.7216146716328595,0.24192836028026302,False,16
tool_by_L1_Theme,Keyfactor/signserver-ce,L1_Theme,Performance issue,0.005721770875666663,0.8308051325756505,49,49,47.0,1.1803902984224295,0.637650778791293,False,False,0.8775510204081632,0.866935722626271,0.9411130053913273,False,7
tool_by_L1_Theme,Keyfactor/signserver-ce,L1_Theme,Security concerns,-0.027007094352002242,0.4642043426003629,49,49,47.0,0.9305834007918735,0.4145771544564395,False,False,0.9183673469387755,0.9220438654202234,0.4995612869729269,False,4
tool_by_L1_Theme,Keyfactor/signserver-ce,L1_Theme,Unexpected behavior,0.01842756251672167,0.39694677571554404,49,49,47.0,1.5369764238525765,0.882945956353883,True,False,0.8367346938775511,0.8002652659598852,0.8061393200458973,False,11
tool_by_L1_Theme,Keyfactor/signserver-ce,L1_Theme,User confusion / unclear documentation/documentation improvements,0.01656815031878733,0.32807706197595754,49,49,47.0,1.5016081043834788,1.1448610601618652,True,False,0.7551020408163265,0.6950896076939329,0.24772797423098702,False,18
tool_by_L1_Theme,hashicorp/vault,L1_Theme,Authentication friction,-0.022898281440547088,4.1789328519454035e-26,49,49,47.0,1.8586264845568847,1.9528869007583098,True,False,0.0,2.3922272730878553e-07,0.8801343268319253,False,1133
tool_by_L1_Theme,hashicorp/vault,L1_Theme,Build/CI/installation/distribution release issues,-0.024527041216878275,5.711224750379668e-34,49,49,47.0,1.693789899764997,1.7787253750353076,True,False,0.0,5.199583577712329e-08,0.2832823018174376,False,1317
tool_by_L1_Theme,hashicorp/vault,L1_Theme,Configuration friction,-0.021916329641095165,9.589628604629568e-31,49,49,47.0,1.7183489833804264,1.8258391186512168,True,False,0.0,3.0812194712961086e-09,0.2533459371101881,False,1464
tool_by_L1_Theme,hashicorp/vault,L1_Theme,Integration failure/issues,-0.022568385891840882,2.353306562615461e-20,49,49,47.0,1.3045452909030726,1.3673267585832865,False,False,0.0,3.978150770116123e-06,0.44109774091253884,False,891
tool_by_L1_Theme,hashicorp/vault,L1_Theme,Missing feature / enhancement request,-0.023258847890521964,4.697078106138706e-31,49,49,47.0,1.773874124364909,1.8584687384256484,True,False,0.0,2.9261095009537257e-08,0.15369287815276197,False,1323
tool_by_L1_Theme,hashicorp/vault,L1_Theme,Notification/Logging /Web UI Issues,-0.021951916626906882,5.6649639164783365e-31,49,49,47.0,1.7823292885498154,1.9521464803514623,True,False,0.0,2.8794723491767002e-09,0.26219750772564326,False,1471
tool_by_L1_Theme,hashicorp/vault,L1_Theme,Performance issue,-0.022166039467437205,3.39392844264859e-14,49,49,47.0,1.223836050386911,1.2958331167791306,False,False,0.0,0.00010598349658847617,0.17625858829153487,False,620
tool_by_L1_Theme,hashicorp/vault,L1_Theme,Security concerns,-0.019724841896234625,6.706101909137901e-12,49,49,47.0,1.181344166947898,1.1737570189768936,False,False,0.0,5.575043123118582e-05,0.15401668649704053,False,634
tool_by_L1_Theme,hashicorp/vault,L1_Theme,Tedious Workflows,-0.015219945246177584,0.0037880582167457008,49,49,47.0,1.4353680779405888,1.5471505247350716,False,False,0.061224489795918366,0.030101257825621716,0.8329987465423263,False,186
tool_by_L1_Theme,hashicorp/vault,L1_Theme,Unexpected behavior,-0.022994711212821962,3.1869998979899804e-21,49,49,47.0,1.2293855860027074,1.2111551570543426,False,False,0.0,4.002707685283155e-06,0.7263868757870033,False,900
tool_by_L1_Theme,hashicorp/vault,L1_Theme,User confusion / unclear documentation/documentation improvements,-0.025345074379558463,3.9783454151669664e-36,49,49,47.0,1.963049041005502,2.0678135958869293,True,False,0.0,6.772043485206995e-08,0.9115752811949946,False,1322
tool_by_L1_Theme,notaryproject/notation,L1_Theme,Authentication friction,-0.019096641551435034,0.05910483145734056,49,49,47.0,1.6470298158543912,1.6299171908869265,True,False,0.4489795918367347,0.3666714690257325,0.009923069373823989,True,51
tool_by_L1_Theme,notaryproject/notation,L1_Theme,Build/CI/installation/distribution release issues,-0.025818377145397413,1.0055000162183865e-06,49,49,47.0,3.3271198279517615,3.2022974595950715,True,False,0.12244897959183673,0.04023256521766994,5.844967539209784e-05,True,194
tool_by_L1_Theme,notaryproject/notation,L1_Theme,Configuration friction,-0.020113727438910302,0.0002816245422032485,49,49,47.0,4.88649794280146,3.910048097245746,True,False,0.1836734693877551,0.04576465323632367,0.0005019059378037,True,171
tool_by_L1_Theme,notaryproject/notation,L1_Theme,Integration failure/issues,-0.02494088781470661,0.00011232353971968229,49,49,47.0,2.6427703536610885,2.656638944693922,True,False,0.24489795918367346,0.10202139590435665,0.0004340482707893283,True,129
tool_by_L1_Theme,notaryproject/notation,L1_Theme,Missing feature / enhancement request,-0.024433780744029163,1.5305232834648053e-05,49,49,47.0,3.0352787653514466,3.145440988238349,True,False,0.1836734693877551,0.05555525670428681,0.0004802849668231775,True,168
tool_by_L1_Theme,notaryproject/notation,L1_Theme,Notification/Logging /Web UI Issues,-0.024426294538970345,5.914222892114758e-05,49,49,47.0,2.9668248136416957,2.9816037779047284,True,False,0.24489795918367346,0.07864129421311558,0.00036301559255094836,True,145
tool_by_L1_Theme,notaryproject/notation,L1_Theme,Performance issue,-0.02491145532469221,0.015273413709036562,49,49,47.0,1.878491055673618,1.7160532994613051,True,False,0.4489795918367347,0.3756433414010511,0.0010443885694666293,True,51
tool_by_L1_Theme,notaryproject/notation,L1_Theme,Security concerns,-0.01101466790957361,0.4303821766582764,49,49,47.0,1.271113455461597,1.2042770176922168,False,False,0.6326530612244898,0.5902361731874352,0.12614858516430671,False,26
tool_by_L1_Theme,notaryproject/notation,L1_Theme,Tedious Workflows,-0.013953722909034969,0.31993074065434024,49,49,47.0,1.311942931702154,1.21076923742552,False,False,0.6326530612244898,0.5914236329972126,0.13467518430503678,False,26
tool_by_L1_Theme,notaryproject/notation,L1_Theme,Unexpected behavior,-0.020131749544527445,0.012914782572486431,49,49,47.0,2.5635957259495563,2.343573726409142,True,False,0.3673469387755102,0.21577217486948733,0.1374205144492659,False,80
tool_by_L1_Theme,notaryproject/notation,L1_Theme,User confusion / unclear documentation/documentation improvements,-0.02763668726005981,3.0360753141281002e-06,49,49,47.0,3.5310160853951684,3.6205749704674455,True,False,0.2653061224489796,0.07348379567734985,0.022190012927677864,True,156
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,Authentication friction,0.028298111624252515,0.0011927620976427058,49,49,47.0,5.788662864052739,4.168483148926244,True,False,0.6938775510204082,0.2670917282359962,2.243540576830374e-06,True,72
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,Build/CI/installation/distribution release issues,0.038763428400189266,4.978247909062245e-05,49,49,47.0,5.532851310674138,3.9022931969833525,True,False,0.7142857142857143,0.3269427666372167,5.9815262192474935e-06,True,65
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,Configuration friction,0.03989912195877806,0.0017177830383019006,49,49,47.0,2.266190876481823,2.0268923123475897,True,False,0.7346938775510204,0.507644322192335,3.088529490711056e-06,True,37
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,Integration failure/issues,0.033118701248391315,0.005432831320671116,49,49,47.0,2.6948626969680105,2.216756029190597,True,False,0.7142857142857143,0.4716043220059387,1.33913597724266e-06,True,40
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,Missing feature / enhancement request,0.03888088276619618,2.438152870741184e-05,49,49,47.0,6.26994837234489,4.132063537001905,True,False,0.6938775510204082,0.30446552583369685,0.00023273988787420445,True,70
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,Notification/Logging /Web UI Issues,0.03654275393438786,0.0003852165028529914,49,49,47.0,4.456534403983998,3.160003505028993,True,False,0.6938775510204082,0.37425745853643566,2.954736620748351e-05,True,55
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,Performance issue,0.030385077907825707,0.05611538903601955,49,49,47.0,2.1744530409035017,1.4791765350355914,True,False,0.7755102040816326,0.6494413919249757,2.4645071670243574e-06,True,22
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,Security concerns,0.018963152910939078,0.20802748351661438,49,49,47.0,2.742778892630375,1.741651156822567,True,False,0.8163265306122449,0.630216774968003,3.1001789618913715e-05,True,23
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,Tedious Workflows,0.012578967399894845,0.8031943125340044,49,49,47.0,0.983806521722824,0.2708935255959346,False,False,0.9591836734693877,0.9600305758413258,0.0005709172542699503,True,2
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,Unexpected behavior,0.03287876514968739,0.025935214431898387,49,49,47.0,3.0349267771221813,1.7806157365978064,True,False,0.7755102040816326,0.6048277163344242,0.00222619707861099,True,26
tool_by_L1_Theme,openpubkey/openpubkey,L1_Theme,User confusion / unclear documentation/documentation improvements,0.03814248810747205,0.00023202176017374145,49,49,47.0,3.4625224724284265,2.9171318230448446,True,False,0.6938775510204082,0.3781079676425219,7.337318239067838e-07,True,55
tool_by_L1_Theme,sigstore/cosign,L1_Theme,Authentication friction,-0.026300666955105002,1.6299514404249264e-08,49,49,47.0,1.0274135028261528,1.0485375155153054,False,False,0.02040816326530612,0.019272085718081297,0.739284075331011,False,250
tool_by_L1_Theme,sigstore/cosign,L1_Theme,Build/CI/installation/distribution release issues,-0.03439824590241585,5.68784650372992e-26,49,49,47.0,1.9040783941728365,1.5721593666981246,True,False,0.0,0.0017369010794346163,0.3426032140677761,False,538
tool_by_L1_Theme,sigstore/cosign,L1_Theme,Configuration friction,-0.030801336859415586,4.2765194379955314e-16,49,49,47.0,1.6418330779239,1.4725216160725418,True,False,0.02040816326530612,0.0052205607800453035,0.5312280885848264,False,389
tool_by_L1_Theme,sigstore/cosign,L1_Theme,Integration failure/issues,-0.029315085374040806,1.4119415997113579e-15,49,49,47.0,1.3350308987123067,1.2013711498184354,False,False,0.0,0.0035673840481821764,0.47532764721624987,False,410
tool_by_L1_Theme,sigstore/cosign,L1_Theme,Missing feature / enhancement request,-0.03747466276235763,3.96951571829099e-18,49,49,47.0,1.1423757614186587,1.1477855527358833,False,False,0.02040816326530612,0.01921151274096289,0.10055085338369896,False,315
tool_by_L1_Theme,sigstore/cosign,L1_Theme,Notification/Logging /Web UI Issues,-0.03213063642296844,8.835704285138625e-22,49,49,47.0,1.8543336514824573,1.6049577926455556,True,False,0.0,0.001852634019126661,0.1880032003181466,False,502
tool_by_L1_Theme,sigstore/cosign,L1_Theme,Performance issue,-0.03866360182847109,2.141005625784195e-10,49,49,47.0,0.8480103050619271,1.0588927156764274,False,False,0.10204081632653061,0.09890400331032512,0.16758732294901105,False,160
tool_by_L1_Theme,sigstore/cosign,L1_Theme,Security concerns,-0.03490683517736515,1.4147608732682012e-05,49,49,47.0,1.1303743933544514,1.3759862959969633,False,False,0.2653061224489796,0.22173417106780394,0.13422685068643866,False,89
tool_by_L1_Theme,sigstore/cosign,L1_Theme,Tedious Workflows,-0.01656373500440605,0.06317047599957032,49,49,47.0,1.1186840793268231,1.2715583839821172,False,False,0.2857142857142857,0.27788936287635474,0.13999189346693994,False,65
tool_by_L1_Theme,sigstore/cosign,L1_Theme,Unexpected behavior,-0.027627129457803212,6.1496900627893076e-09,49,49,47.0,1.2725765572886059,1.2836652242151925,False,False,0.02040816326530612,0.02310765232793555,0.3916410774596074,False,242
tool_by_L1_Theme,sigstore/cosign,L1_Theme,User confusion / unclear documentation/documentation improvements,-0.03052156882473677,5.3940724224080535e-18,49,49,47.0,1.5091507434306537,1.3911465046199438,True,False,0.0,0.002711934111586752,0.06618758886155163,False,447
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,Authentication friction,-0.04272427624210287,9.270174494879503e-08,49,49,47.0,1.1993544671620886,1.3629911681876965,False,False,0.24489795918367346,0.22675988300771777,0.018382811531868163,True,96
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,Build/CI/installation/distribution release issues,-0.05333694972875257,4.678626689166698e-17,49,49,47.0,1.3317958188431962,1.3478320211518124,False,False,0.12244897959183673,0.1395683004450734,0.13057619222572397,False,169
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,Configuration friction,-0.04683983869843085,5.481259379769967e-09,49,49,47.0,1.1733162985205625,1.1839844491311153,False,False,0.24489795918367346,0.23342326010947767,0.9767583384527048,False,99
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,Integration failure/issues,-0.04605980980753477,1.5401583913603083e-09,49,49,47.0,1.2832571616435533,1.3830408568427843,False,False,0.20408163265306123,0.2064286321416272,0.002079688263982904,True,109
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,Missing feature / enhancement request,-0.04379619216699522,2.5233697472632786e-11,49,49,47.0,1.4242280513606609,1.48191720267883,False,False,0.14285714285714285,0.13578682527973504,0.2439409373601775,False,144
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,Notification/Logging /Web UI Issues,-0.053400618726417125,9.826633146280501e-12,49,49,47.0,1.096239283653727,1.1136695021265954,False,False,0.22448979591836735,0.22983512537883527,0.23568131556904431,False,111
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,Performance issue,-0.037158487981822134,0.0001918483643042946,49,49,47.0,0.9602901143864228,1.1197765177348882,False,False,0.3469387755102041,0.3531997300742387,0.15178979326844216,False,59
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,Security concerns,-0.05260962248223723,0.00015519430630211184,49,49,47.0,0.9956996547920153,1.0398423311619196,False,False,0.5510204081632653,0.5459926647938406,0.15355717342536573,False,35
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,Tedious Workflows,-0.0012500781977945125,0.9511717816090981,49,49,47.0,0.7872071688208204,0.7183442009031955,False,True,0.7551020408163265,0.782791745928515,0.11364252408937124,False,12
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,Unexpected behavior,-0.04807476253385365,0.0004039266962517991,49,49,47.0,0.7326924908579411,0.8697322602322611,False,True,0.4897959183673469,0.5381390935879732,0.01567444528990174,True,35
tool_by_L1_Theme,sigstore/fulcio,L1_Theme,User confusion / unclear documentation/documentation improvements,-0.05311876797451926,9.512407458629898e-12,49,49,47.0,0.905121929067561,1.0530336334522596,False,False,0.24489795918367346,0.22660234836846707,0.40268792345333215,False,112
tool_by_L1_Theme,sigstore/rekor,L1_Theme,Authentication friction,-0.07698115943885599,1.636271776761648e-06,49,49,47.0,0.9299768766052844,0.9047359475937551,False,False,0.5918367346938775,0.5898333163048743,0.8142009391532052,False,35
tool_by_L1_Theme,sigstore/rekor,L1_Theme,Build/CI/installation/distribution release issues,-0.053111618149576295,2.1759762511197804e-12,49,49,47.0,0.8437683175430638,0.9257191433979537,False,False,0.16326530612244897,0.21234457975540436,0.6049020852553479,False,119
tool_by_L1_Theme,sigstore/rekor,L1_Theme,Configuration friction,-0.06078738864083258,3.512300649831649e-12,49,49,47.0,0.7518832210941233,0.8627032562481256,False,True,0.2857142857142857,0.2911047143835297,0.9459559757013929,False,97
tool_by_L1_Theme,sigstore/rekor,L1_Theme,Integration failure/issues,-0.04658551403795408,1.0503507833646382e-05,49,49,47.0,0.8917720632360316,1.040336201958052,False,False,0.3877551020408163,0.3889188201663626,0.5853129273167279,False,57
tool_by_L1_Theme,sigstore/rekor,L1_Theme,Missing feature / enhancement request,-0.06123423774793875,2.163002633492475e-18,49,49,47.0,0.9274198051935406,0.9749078481017569,False,False,0.14285714285714285,0.19169033877906172,0.13978493172255485,False,152
tool_by_L1_Theme,sigstore/rekor,L1_Theme,Notification/Logging /Web UI Issues,-0.05681179732063341,4.309875566769274e-18,49,49,47.0,0.9587503599106807,1.114177979859149,False,False,0.16326530612244897,0.1575559623223907,0.5308126662585084,False,165
tool_by_L1_Theme,sigstore/rekor,L1_Theme,Performance issue,-0.05077951865973935,2.08623329809792e-06,49,49,47.0,1.1250076611454576,1.1628064527738031,False,False,0.40816326530612246,0.39547428064855455,0.2884987535320188,False,58
tool_by_L1_Theme,sigstore/rekor,L1_Theme,Security concerns,-0.058874671758229205,0.001181257973629947,49,49,47.0,0.9410107410087142,0.8199974250247154,False,False,0.6530612244897959,0.6743149153105938,0.06243295470870207,False,22
tool_by_L1_Theme,sigstore/rekor,L1_Theme,Tedious Workflows,-0.06637298509952466,0.0038512169155964773,49,49,47.0,0.9859411512536517,0.7094822244747643,False,False,0.7551020408163265,0.7603655685418641,0.893172727692685,False,15
tool_by_L1_Theme,sigstore/rekor,L1_Theme,Unexpected behavior,-0.049065795125434825,9.825395446212342e-06,49,49,47.0,1.0922114227027955,1.291142031170276,False,False,0.46938775510204084,0.41735314335155893,0.0686540695831685,False,53
tool_by_L1_Theme,sigstore/rekor,L1_Theme,User confusion / unclear documentation/documentation improvements,-0.04697262737660896,1.753247714538973e-09,49,49,47.0,0.6832889927985736,0.7957948050171765,False,True,0.1836734693877551,0.2190260247190521,0.708096278328719,False,105
tool_by_L1_Theme_Secondary,Keyfactor/ejbca-ce,L1_Theme Secondary,Cognitive Friction,-0.0012651412995718662,0.8177051031778387,49,49,47.0,1.4156456238315163,1.4161536128127667,False,False,0.04081632653061224,0.03384649874301979,0.5140707030620767,False,166
tool_by_L1_Theme_Secondary,Keyfactor/ejbca-ce,L1_Theme Secondary,Functional Gap,0.0003174615982943118,0.9715735911421882,49,49,47.0,1.4887211853110758,1.5389849222026135,False,False,0.32653061224489793,0.27645765225519475,0.9552090453395552,False,63
tool_by_L1_Theme_Secondary,Keyfactor/ejbca-ce,L1_Theme Secondary,Functional Reliability,-0.0015324021041506074,0.8093309671916556,49,49,47.0,1.597144408518464,1.4867053915692987,True,False,0.061224489795918366,0.07972996997855605,0.49505760425878753,False,124
tool_by_L1_Theme_Secondary,Keyfactor/ejbca-ce,L1_Theme Secondary,Operational Friction,0.00017857165652932324,0.9738877716135592,49,49,47.0,1.2660644153078255,1.3047498328262268,False,False,0.04081632653061224,0.03243445663935406,0.6659140746350087,False,168
tool_by_L1_Theme_Secondary,Keyfactor/signserver-ce,L1_Theme Secondary,Cognitive Friction,0.013355270482906788,0.3701409816072203,49,49,47.0,1.5613465154662087,1.2761492126571141,True,False,0.6938775510204082,0.627811960395491,0.7089889951900584,False,23
tool_by_L1_Theme_Secondary,Keyfactor/signserver-ce,L1_Theme Secondary,Functional Gap,0.011730787844539558,0.6215752373663341,49,49,47.0,1.4568905997186374,0.7840154333349347,False,False,0.8571428571428571,0.83259101485002,0.5778823125469821,False,9
tool_by_L1_Theme_Secondary,Keyfactor/signserver-ce,L1_Theme Secondary,Functional Reliability,0.015458390145795904,0.3886286892969222,49,49,47.0,1.5446705275933812,1.0854782458948544,True,False,0.7755102040816326,0.7232331625841065,0.9309584648287244,False,16
tool_by_L1_Theme_Secondary,Keyfactor/signserver-ce,L1_Theme Secondary,Operational Friction,0.011192089595245659,0.461207182958027,49,49,47.0,1.3882210221812437,1.1954956439520652,False,False,0.6938775510204082,0.6398768440151422,0.7877881257011897,False,22
tool_by_L1_Theme_Secondary,hashicorp/vault,L1_Theme Secondary,Cognitive Friction,-0.022189071720845478,3.032091622471453e-36,49,49,47.0,1.818700624903915,1.9849743448296577,True,False,0.0,2.0830890388184846e-10,0.811839125486735,False,1701
tool_by_L1_Theme_Secondary,hashicorp/vault,L1_Theme Secondary,Functional Gap,-0.023258847890521964,4.697078106138706e-31,49,49,47.0,1.773874124364909,1.8584687384256484,True,False,0.0,2.9261095009537257e-08,0.15369287815276197,False,1323
tool_by_L1_Theme_Secondary,hashicorp/vault,L1_Theme Secondary,Functional Reliability,-0.022178810440355756,2.0285180969316518e-28,49,49,47.0,1.561261188131674,1.6335336043905702,True,False,0.0,2.0221705968752746e-08,0.46658865549647555,False,1317
tool_by_L1_Theme_Secondary,hashicorp/vault,L1_Theme Secondary,Operational Friction,-0.02261311105494526,2.0087695386471674e-38,49,49,47.0,1.941593893964631,2.1136895982797097,True,False,0.0,1.5604063496791552e-10,0.913838741138495,False,1745
tool_by_L1_Theme_Secondary,notaryproject/notation,L1_Theme Secondary,Cognitive Friction,-0.027340856343500346,2.2005776001813924e-07,49,49,47.0,3.720019041547266,3.7634003041594273,True,False,0.1836734693877551,0.04177897154373254,0.0019591068795601213,True,196
tool_by_L1_Theme_Secondary,notaryproject/notation,L1_Theme Secondary,Functional Gap,-0.024433780744029163,1.5305232834648053e-05,49,49,47.0,3.0352787653514466,3.145440988238349,True,False,0.1836734693877551,0.05555525670428681,0.0004802849668231775,True,168
tool_by_L1_Theme_Secondary,notaryproject/notation,L1_Theme Secondary,Functional Reliability,-0.022744333979143244,0.00039484521650843526,49,49,47.0,3.183588885612662,2.9677394528238783,True,False,0.22448979591836735,0.09707107746244485,0.004388544109718006,True,129
tool_by_L1_Theme_Secondary,notaryproject/notation,L1_Theme Secondary,Operational Friction,-0.024960704841978255,1.1970638179510242e-07,49,49,47.0,4.939164485801032,4.389075113672756,True,False,0.12244897959183673,0.019835147519037283,6.08855500647399e-05,True,242
