tool,theme_col,theme,beta,se,p_value,rr_per_month,rr_ci_low,rr_ci_high,pct_change_per_month,pct_ci_low,pct_ci_high,n_months,total_count,n_obs,df_resid,pearson_chi2,deviance,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,sig_0_05
Keyfactor/ejbca-ce,Nielsen_theme,2. Match between system and the real world,-0.006573845109509253,0.01772353195897753,0.7107041518661648,0.993447715339365,0.9595297409168927,1.0285646406018856,-0.6552284660634955,-4.047025908310731,2.856464060188557,49,16,49,47.0,45.291454717047856,41.2226563565073,0.9636479727031458,0.8770777948193043,False,False,0.7142857142857143,0.7217537996687635,0.7709535221782453,False,False
Keyfactor/ejbca-ce,Nielsen_theme,10. Help and documentation,-0.00044304145605339175,0.005625503103356327,0.9372267964208912,0.9995570566723203,0.9885964910403684,1.0106391420548086,-0.044294332767969014,-1.1403508959631603,1.0639142054808648,49,158,49,47.0,71.4869969105788,72.40097849639982,1.520999934267634,1.5404463509872302,True,False,0.061224489795918366,0.03978418802868567,0.4855364182146146,False,False
Keyfactor/ejbca-ce,Nielsen_theme,1. Visibility of system status,0.0013856486647172638,0.007762400128421338,0.8583242269094175,1.0013866091193946,0.986266521043956,1.0167384976854017,0.13866091193945884,-1.3733478956044043,1.6738497685401699,49,83,49,47.0,76.76767326346705,81.32017389019462,1.6333547502865329,1.7302164657488217,True,False,0.2653061224489796,0.18390666594000385,0.6908573991340439,False,False
Keyfactor/ejbca-ce,Nielsen_theme,7. Flexibility and efficiency of use,0.0032039302586495374,0.0057201422304898,0.5754018590016142,1.003209068329075,0.9920244264994085,1.014519812106956,0.3209068329075082,-0.7975573500591526,1.4519812106956076,49,153,49,47.0,51.33362511935247,53.07655139949949,1.0922047897734568,1.1292883276489254,False,False,0.04081632653061224,0.04449002605432298,0.5934852178417604,False,False
Keyfactor/ejbca-ce,Nielsen_theme,5. Error prevention,0.007013773925400804,0.022426491407428674,0.7544743747093973,1.0070384280435045,0.9637318863650733,1.0522910053140746,0.7038428043504519,-3.6268113634926658,5.22910053140746,49,10,49,47.0,68.19713123455736,40.00437395090804,1.4510027922246247,0.8511568925725115,False,False,0.8571428571428571,0.8155624163686885,0.8641629713711522,False,False
Keyfactor/ejbca-ce,Nielsen_theme,"9. Help users recognize, diagnose, and recover from errors",0.010462226898928477,0.010273253938664465,0.3084904413653299,1.010517147357769,0.9903732855394308,1.031070728596937,1.0517147357768986,-0.9626714460569175,3.1070728596936936,49,48,49,47.0,77.59886403859579,70.07597708882503,1.6510396603956552,1.4909782359324475,True,False,0.40816326530612246,0.37936974759303504,0.2109332641705961,False,False
Keyfactor/ejbca-ce,Nielsen_theme,3. User control and freedom,0.018585362616170442,0.029465203437655366,0.5281998826424354,1.018759145403845,0.9615906524083384,1.0793264199736023,1.8759145403844935,-3.840934759166159,7.932641997360235,49,6,49,47.0,42.33330695274069,24.79464411121311,0.9007086585689509,0.527545619387513,False,False,0.8775510204081632,0.8852016012432097,0.7217929496683041,False,False
Keyfactor/ejbca-ce,Nielsen_theme,4. Consistency and standards,0.024306118021285926,0.012942075143293695,0.06037164299741789,1.024603919613077,0.9989402127120601,1.0509269511098203,2.460391961307695,-0.10597872879398729,5.092695110982026,49,32,49,47.0,50.768712617274325,53.43652808231447,1.0801853748356238,1.1369474060066909,False,False,0.5510204081632653,0.5329765041344121,0.3994576384229245,False,False
Keyfactor/ejbca-ce,Nielsen_theme,6. Recognition rather than recall,0.09016792269308439,0.03451722605673079,0.008994617306454969,1.0943580358252776,1.0227695160915469,1.1709573777208293,9.435803582527758,2.276951609154687,17.09573777208293,49,9,49,47.0,41.18547347216575,27.168420201051763,0.8762866696205478,0.5780514936393992,False,False,0.8571428571428571,0.8484619423918692,0.43672138730301424,False,True
Keyfactor/signserver-ce,Nielsen_theme,2. Match between system and the real world,-0.027461552028121273,0.04266621415491067,0.519810882642529,0.9729120883309739,0.89486059575516,1.0577713848510115,-2.7087911669026132,-10.513940424484003,5.777138485101152,49,3,49,47.0,45.49725406708671,16.326320021179853,0.9680266822784406,0.3473685110889331,False,False,0.9387755102040817,0.9408693376599915,0.6263269558868081,False,False
Keyfactor/signserver-ce,Nielsen_theme,1. Visibility of system status,-0.022971060944048237,0.029779678982043485,0.44048944329054773,0.977290765236192,0.9218809071220636,1.0360310452654597,-2.270923476380804,-7.81190928779364,3.603104526545975,49,6,49,47.0,41.78381660160043,24.58693959117169,0.8890173745021368,0.5231263742802487,False,False,0.8775510204081632,0.8854333513916066,0.2894657863524974,False,False
Keyfactor/signserver-ce,Nielsen_theme,4. Consistency and standards,0.007516949083648766,0.050169555841729,0.8808980396221743,1.0075452722689149,0.9131862874555519,1.11165431371072,0.7545272268914882,-8.681371254444814,11.165431371072,49,2,49,47.0,46.87668693100438,12.772167076646609,0.9973763176809443,0.2717482356733321,False,False,0.9591836734693877,0.9600144562435021,0.7533726487133767,False,False
Keyfactor/signserver-ce,Nielsen_theme,10. Help and documentation,0.012215206891177053,0.015568448167757053,0.43268050305995576,1.0122901172352534,0.9818674577116029,1.0436554072587976,1.2290117235253417,-1.8132542288397113,4.365540725879757,49,21,49,47.0,80.21984883418702,60.96518003236967,1.7068052943444048,1.2971314900504185,True,False,0.7346938775510204,0.6532062630725259,0.4380913729895768,False,False
