tool,theme_col,theme,beta,se,p_value,rr_per_month,rr_ci_low,rr_ci_high,pct_change_per_month,pct_ci_low,pct_ci_high,n_months,total_count,n_obs,df_resid,pearson_chi2,deviance,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,sig_0_05
Keyfactor/ejbca-ce,Associated Component Theme,API,-0.0026007039253505507,0.005775845009523037,0.6525139962244887,0.997402674975295,0.9861750938809346,1.0087580818259665,-0.25973250247049995,-1.3824906119065394,0.875808182596649,49,150,49,47.0,66.13689052377667,65.65124648534632,1.40716788348461,1.3968350316031133,False,False,0.04081632653061224,0.047127133366527976,0.20278250169458642,False,False
Keyfactor/ejbca-ce,Associated Component Theme,Web Client,-0.0015152907836501362,0.006155418176608554,0.8055491925553733,0.9984858566897709,0.9865118805992232,1.0106051691987,-0.15141433102291435,-1.3488119400776766,1.0605169198699915,49,132,49,47.0,68.31890589043668,70.33387668633593,1.4535937423497167,1.4964654614114028,False,False,0.10204081632653061,0.06773089827579827,0.749746747460895,False,False
Keyfactor/ejbca-ce,Associated Component Theme,Build/CI,-0.0005681891615135181,0.005330119651999319,0.9151065557546634,0.9994319722273802,0.9890452217533574,1.009927802228847,-0.056802777261977244,-1.0954778246642594,0.9927802228846927,49,176,49,47.0,68.94979810862388,69.55309854559357,1.4670169810345506,1.479853160544544,False,False,0.04081632653061224,0.027559160076260122,0.33598425039787094,False,False
Keyfactor/ejbca-ce,Associated Component Theme,Notification/Logging,-0.00014851498230712606,0.007035972903949379,0.9831595410795276,0.999851496045497,0.9861576764764732,1.0137354684662014,-0.01485039545030542,-1.3842323523526767,1.373546846620144,49,101,49,47.0,63.479323678208324,65.22720844730347,1.3506239080469855,1.3878129456873078,False,False,0.14285714285714285,0.127299192240948,0.7225838451068423,False,False
Keyfactor/ejbca-ce,Associated Component Theme,CLI tooling,0.0009459798338371129,0.005812690749002486,0.8707200978924015,1.0009464274138828,0.9896074852337154,1.0124152914182925,0.09464274138828443,-1.0392514766284555,1.2415291418292451,49,148,49,47.0,71.26502204363848,67.49463018995796,1.5162770647582655,1.4360559614884671,True,False,0.04081632653061224,0.04882112760486811,0.5999409868860647,False,False
Keyfactor/ejbca-ce,Associated Component Theme,Documentation/Help,0.0021955455254134668,0.006377606975295357,0.7306518776490318,1.0021979575003679,0.989748345980404,1.014804167238078,0.21979575003678864,-1.0251654019596046,1.4804167238078092,49,123,49,47.0,66.81990094479254,63.61981157689667,1.421700020101969,1.3536130122743972,False,False,0.061224489795918366,0.08149838832871673,0.0686024866881306,False,False
Keyfactor/ejbca-ce,Associated Component Theme,Policy/configuration,0.0037757380521654263,0.006873898399846661,0.5828090042992029,1.0037828751308375,0.9903497624817437,1.0173981946348016,0.37828751308375264,-0.9650237518256333,1.7398194634801634,49,106,49,47.0,60.73536276212559,63.85241172198906,1.292241760896289,1.358561951531682,False,False,0.12244897959183673,0.11571525263238468,0.5233535462655281,False,False
Keyfactor/ejbca-ce,Associated Component Theme,Verification workflow,0.009121144063522721,0.015150848488318958,0.5471594952050287,1.0091628684596297,0.9796356923081784,1.0395800225266718,0.9162868459629658,-2.0364307691821626,3.958002252667181,49,22,49,47.0,66.50560148487031,54.27810621361356,1.415012797550432,1.1548533236939056,False,False,0.673469387755102,0.639343375071743,0.12516216943423,False,False
Keyfactor/ejbca-ce,Associated Component Theme,Authentication/Authorization tools,0.010434814914068606,0.00811087164963966,0.19826094171487207,1.0104894474566815,0.9945523987698155,1.0266818768767916,1.0489447456681456,-0.5447601230184507,2.6681876876791577,49,77,49,47.0,47.44844914080154,55.046677011342865,1.0095414710808839,1.171205893858359,False,False,0.20408163265306123,0.21327892996724232,0.5320595864279427,False,False
Keyfactor/ejbca-ce,Associated Component Theme,Signing workflow,0.017718778391379822,0.014128517991904292,0.2098004135093543,1.0178766872169736,0.990076449742589,1.04645752421358,1.7876687216973552,-0.9923550257410985,4.645752421358007,49,26,49,47.0,53.04943954037161,52.8523595022091,1.1287114795823747,1.1245182872810446,False,False,0.6122448979591837,0.5933264411196758,0.38180104975143625,False,False
Keyfactor/signserver-ce,Associated Component Theme,Notification/Logging,-0.003752112998425737,0.02502090331546377,0.8807968567745835,0.996254917381875,0.9485762682618273,1.0463300565449196,-0.37450826181250063,-5.142373173817272,4.633005654491962,49,8,49,47.0,53.507042733483914,31.74814248799456,1.1384477177337002,0.6754923933615864,False,False,0.8571428571428571,0.8493976669107198,0.7854689706808251,False,False
Keyfactor/signserver-ce,Associated Component Theme,Web Client,0.005945898417400752,0.01771518178726787,0.7371434291621397,1.0059636103584624,0.9716342242105234,1.04150590844788,0.5963610358462379,-2.8365775789476633,4.150590844787994,49,16,49,47.0,50.546688979004514,44.02028436871204,1.075461467638394,0.9366017950789796,False,False,0.7346938775510204,0.721693625617275,0.8549475417189445,False,False
Keyfactor/signserver-ce,Associated Component Theme,Signing workflow,0.01073096431760988,0.015179728045430677,0.47961165126315364,1.0107887476204256,0.9811584607434871,1.0413138480626918,1.0788747620425587,-1.8841539256512885,4.131384806269178,49,22,49,47.0,77.18834729339994,60.73082234546996,1.6423052615617009,1.2921451562865949,True,False,0.7142857142857143,0.6397489296965988,0.5448534413235833,False,False
