tool,theme_col,theme,beta,se,p_value,rr_per_month,rr_ci_low,rr_ci_high,pct_change_per_month,pct_ci_low,pct_ci_high,n_months,total_count,n_obs,df_resid,pearson_chi2,deviance,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,sig_0_05
Keyfactor/ejbca-ce,Nielsen_theme,8. Aesthetic and minimalist design,-0.08013872492675334,0.09695067730439696,0.4084679399494632,0.9229882960211926,0.7632557968475872,1.116149262292757,-7.701170397880741,-23.674420315241285,11.61492622927569,49,1,49,47.0,29.735563219191782,6.850840790601573,0.6326715578551443,0.14576257001279944,False,True,0.9795918367346939,0.9800093188275474,0.799613405499443,False,False
Keyfactor/ejbca-ce,Nielsen_theme,3. User control and freedom,-0.012578967379962402,0.035690989343120566,0.7245075709251425,0.9874998171415784,0.920780769368308,1.0590532744549457,-1.2500182858421582,-7.921923063169201,5.905327445494568,49,4,49,47.0,69.60624198304184,22.691402683778076,1.4809838719796136,0.48279580178251225,False,False,0.9387755102040817,0.9217069173738816,0.027392541423113127,True,False
Keyfactor/ejbca-ce,Nielsen_theme,2. Match between system and the real world,-0.008257749346508365,0.01722005845539066,0.6315527631169661,0.991776252209149,0.9588610894937786,1.0258213053210015,-0.8223747790850999,-4.113891050622143,2.5821305321001464,49,17,49,47.0,38.478678631644485,38.53432300009827,0.8186952900349891,0.8198792127680483,False,False,0.673469387755102,0.707426245060475,0.44258345528003884,False,False
Keyfactor/ejbca-ce,Nielsen_theme,10. Help and documentation,0.0008411453192578071,0.006836143158272788,0.9020723807504724,1.0008414991811914,0.9875208235687564,1.0143418574843979,0.0841499181191363,-1.2479176431243633,1.4341857484397869,49,107,49,47.0,48.388035228305725,59.13739562781003,1.0295326644320366,1.2582424601661708,False,False,0.14285714285714285,0.11266503383753552,0.20308205384780104,False,False
Keyfactor/ejbca-ce,Nielsen_theme,"9. Help users recognize, diagnose, and recover from errors",0.0020949625880669234,0.008222084040005363,0.7988798698393123,1.0020971585554117,0.9860775048636582,1.0183770649181143,0.20971585554117045,-1.3922495136341806,1.8377064918114305,49,74,49,47.0,54.57683646156724,63.202375615535544,1.1612092864163241,1.3447313960752243,False,False,0.24489795918367346,0.22108588980562643,0.8162701731275253,False,False
Keyfactor/ejbca-ce,Nielsen_theme,5. Error prevention,0.0029602216246682436,0.010106840746981665,0.7696040365147369,1.0029646074072636,0.9832919674124446,1.023030836261945,0.2964607407263564,-1.6708032587555377,2.303083626194491,49,49,49,47.0,61.444673091328205,65.23554860341817,1.3073334700282597,1.3879903958174078,False,False,0.40816326530612246,0.3682015565600002,0.26416563284881134,False,False
Keyfactor/ejbca-ce,Nielsen_theme,4. Consistency and standards,0.004327565391139915,0.011637835815607877,0.7100022216382116,1.0043369428245195,0.9816871628605279,1.0275093052891546,0.4336942824519463,-1.8312837139472071,2.750930528915463,49,37,49,47.0,64.97882129994517,65.37666600560839,1.3825281127647908,1.3909928937363487,False,False,0.5306122448979592,0.47046371091298717,0.4871841257852809,False,False
Keyfactor/ejbca-ce,Nielsen_theme,7. Flexibility and efficiency of use,0.008776949117952898,0.010709328704909355,0.4124663622049015,1.0088155794720348,0.987860944924015,1.030214706447149,0.8815579472034818,-1.2139055075985006,3.0214706447148965,49,44,49,47.0,62.92883439614522,64.6153871646685,1.3389113701307493,1.3747954715886916,False,False,0.4489795918367347,0.40991385339227826,0.31499179605642835,False,False
Keyfactor/ejbca-ce,Nielsen_theme,1. Visibility of system status,0.01787147384181226,0.01747821965570064,0.30654446844229455,1.0180321242231727,0.9837476808781803,1.0535114095772733,1.8032124223172685,-1.625231912181968,5.3511409577273295,49,17,49,47.0,68.05426520033069,49.836564906900975,1.447963089368738,1.0603524448276802,False,False,0.7551020408163265,0.7095115054316405,0.2803582663321091,False,False
Keyfactor/ejbca-ce,Nielsen_theme,6. Recognition rather than recall,0.05595713393892761,0.08377317339176663,0.504159087537928,1.0575523496613637,0.897413729904436,1.2462668388117593,5.755234966136369,-10.258627009556399,24.626683881175925,49,1,49,47.0,36.62990126875394,7.255597962712798,0.7793596014628498,0.1543744247385702,False,True,0.9795918367346939,0.9799122988449607,0.8387514858014536,False,False
Keyfactor/signserver-ce,Nielsen_theme,1. Visibility of system status,-0.0632666727645979,0.08732016474628151,0.46873624297224936,0.9386931164204195,0.7910341051330397,1.1139150146590513,-6.130688357958047,-20.896589486696026,11.39150146590513,49,1,49,47.0,34.45405358072981,7.136475186525424,0.7330649698027619,0.15183989758564734,False,True,0.9795918367346939,0.9799398191614411,0.8281237678684322,False,False
Keyfactor/signserver-ce,Nielsen_theme,10. Help and documentation,0.007665027118893834,0.017210323324445137,0.656049642024507,1.0076944786400734,0.9742696100633742,1.0422660748041157,0.7694478640073443,-2.5730389936625797,4.2266074804115705,49,17,49,47.0,71.33746084430696,51.7495157940974,1.5178183158363183,1.1010535275339872,True,False,0.7551020408163265,0.7073465977735494,0.5473906487814442,False,False
